id,text,gold_rationale
7-900,"Question: If you add heat to something, a chemical reaction may take place, like when
Choices:
A: ingredients are mixed in a bowl
B: coffee is warmed in a microwave
C: mixed ingredients become a cupcake
D: pasta is warmed on a stove
","The answer is B because when you add heat to coffee in a microwave, a chemical reaction may take place, such as the breakdown of some of the coffee's compounds or the release of its flavors and aromas."
212,"Question: What does a skunk produce?
Choices:
A: carbonated water with bubbles
B: x-rays made from radiation
C: sulfur-containing analog of an alcohol
D: ammonia containing some liquid
","The answer is C. Skunks are known to produce a strong-smelling secretion from their anal glands, which is a sulfur-containing compound called thiol. This secretion is often referred to as a sulfur-containing analog of an alcohol, and is used by the skunk as a defense mechanism to deter predators."
1484,"Question: In which situation would an animal shed fur?
Choices:
A: It is angry
B: It is hot
C: It is cold
D: It is happy
","The answer is B. Animals shed fur as a natural process to adapt to changing temperatures. When it's hot, they shed their thick winter coats to stay cool and regulate their body temperature. This process is called molting."
27,"Question: If seeds stick to the coat of an animal they can be?
Choices:
A: stored
B: transported
C: eaten
D: germinated
","The answer is B: transported. This process is known as epizoochory, where seeds stick to the coat or fur of an animal and are carried to a new location, allowing the seeds to disperse and potentially germinate in a new area."
927,"Question: White blood cells
Choices:
A: encourage pathogen growth
B: increase pathogen production
C: obliterate pathogens
D: join with pathogens
","The answer is C: obliterate pathogens. White blood cells, also known as leukocytes, are a crucial part of the immune system. They play a key role in protecting the body against infections and diseases by identifying and eliminating pathogens, such as bacteria, viruses, and other foreign substances."
9-272,"Question: A thermal conductor may conduct energy from
Choices:
A: ice
B: stone
C: sunshine
D: fabric
","The answer is C because a thermal conductor is a material that efficiently transfers heat energy. Sunshine is a source of heat energy, and a thermal conductor can conduct this energy from the sun to another object or location."
9-847,"Question: Pulse accelerates
Choices:
A: when cooling down after a work out
B: when running pace increases
C: when running pace slows
D: when entering into a sleep state
","The answer is B because when running pace increases, the body requires more oxygen and energy, which is achieved by increasing the heart rate, thus accelerating the pulse."
7-457,"Question: Bicycle riding is nearly unique to certain species such as
Choices:
A: dolphins
B: human beings
C: dogs
D: small squirrels
","The answer is B: human beings. Bicycle riding is a unique activity primarily associated with humans. While some animals, such as dogs, can be trained to ride bicycles, it is not a natural behavior for them. Humans are the primary species that ride bicycles as a mode of transportation, recreation, or exercise."
7-973,"Question: A species that has only 1 living member
Choices:
A: has already become extinct
B: can reproduce through asexual reproduction
C: is on the verge of extinction
D: should be preserved in a museum
","The answer is C: is on the verge of extinction. 

This is because when a species has only one living member, it is highly vulnerable to extinction due to the lack of genetic diversity and the risk of death or injury to the last individual. This situation is often referred to as ""functionally extinct"" or ""critically endangered."""
8-412,"Question: Springtime with animals can mean:
Choices:
A: thicker fur on the animal
B: less hair on the furniture
C: lighter colored fur on the animal.
D: more hair on the furniture
","The answer is D: more hair on the furniture. 

In springtime, many animals shed their thick winter coats, resulting in loose hair that can be found on furniture, carpets, and other surfaces. This process is a natural part of the animal's adaptation to changing seasons, as they shed their thick winter coats to make way for lighter, cooler coats suitable for warmer temperatures."
